id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
177,9.828905110798603e-59,2.0275188365971327e-102,1.949212653621747e-87,3.8093145467792745e-31,2.093678591406863e-241,2.124996074869393e-62,9.051104042468396e-88,8.56880537647524e-18,8.60345897573657e-46,2.905536116808408e-184,0.4993930932894937,1.732110973471417e-70,4.144283594124488e-87,2.7440997954817054e-65,3.09341651527834e-120,1.3410513437664033e-144,8.156172169867657e-80,1.7509022425913614e-44,6.834525348628722e-100,8.7202243093369255e-106,2.559847050134524e-48,1.1507551261804798e-80,1.7479648275433987e-54,3.04679549232298e-73,1.1114258429340195e-103,4.8238252023659356e-79,2.699531688375432e-39,5.197695623658434e-96,2.0288053365916642e-41,1.3750949621678267e-56,3.9787501706225185e-67,1.9555790751768074e-24,1.4818449486802128e-71,2.6932306926262274e-65,3.5760005764343064e-85,2.056474306041654e-111,3.181576491290724e-101,1.0728054156421308e-108,2.1800741690830007e-100,2.2253021909500142e-76,2.551534985742533e-83,5.98940677212207e-99,2.3692355102503175e-83,4.6857289723644944e-48,4.551847937002489e-31,1.4137419864831003e-74,5.29605763067875e-78,1.0563540967787619e-145,2.602118305678739e-85,8.379724422797542e-40,1.681927476764167e-59,5.704149096211343e-66,1.9852346249740975e-42,4.360527690362614e-54,2.8836184130973285e-43,1.921159048306691e-40,1.975562328425536e-77,1.502380325967536e-123,4.230550673054953e-35,5.857574146785103e-110,1.371479674174028e-97,2.704419289454129e-75,5.0911008981440925e-80,1.0930423854945075e-176,1.2275511817900137e-68,5.352383462643783e-72,6.312721527994091e-44,1.8869997393284383e-68,1.5749219844089312e-24,8.127218733944812e-27,4.8465194486480626e-57,4.0809551303947015e-121,2.03374040708647e-118,0.001202177563774116,2.0323128307140908e-134,6.394778543686799e-97,4.464280819829897e-90,6.216619403165846e-74,9.204328299565184e-127,1.0346105472041839e-45,1.8220953640765683e-59,1.70936185847034e-09,5.529827275241642e-147,8.653606993849995e-64,4.147762333648384e-98,3.6872337693678943e-115,1.0877664012977311e-30,2.4737054254836113e-77,4.416651493128519e-164,1.4309772798242982e-131,3.9684326522386376e-41,1.7952488260588053e-109,0.4994047274373702,1.654759544424014e-30,7.036046846701385e-27,5.806188278993255e-83,1.1200451842832357e-59,2.888588574448875e-140,1.5246440904100903e-65
180,7.952366271901946e-55,3.1160830817017484e-121,3.8116579877727005e-112,5.751065348680177e-29,0.0,1.4729273013475113e-32,6.3246587306932205e-74,5.0358163012632046e-57,6.519837910280038e-52,2.8341828822282953e-183,2.532751915105777e-34,1.5402452690639023e-99,5.755067291401012e-107,9.939490018194428e-72,3.4081557237992957e-105,1.6988955726331238e-135,1.6949459894361363e-86,8.361777872726527e-67,2.1816254277134815e-136,1.790758952111864e-94,6.150499117908689e-53,1.0474634474069195e-53,8.102549353800416e-51,8.141960236452365e-82,3.2110926556616113e-142,6.750163638095203e-81,8.950770993824974e-31,5.72035218788082e-83,2.0272060670695812e-51,4.7963293291869686e-54,4.0362436478643055e-59,0.08774694865896092,1.0209102481919715e-66,5.7472840845572155e-49,1.815252834277042e-53,5.004351254215496e-191,2.988939034058139e-113,3.7923976072254466e-69,9.284015459092762e-97,1.0235159389692057e-39,1.2726799442835163e-68,3.932064464163373e-95,3.465227015454895e-92,1.5324125362792766e-61,1.5329701442367802e-70,9.8442887384977e-33,1.7348141558872453e-63,5.084201852372759e-127,3.812830811957071e-94,3.3776462956867083e-70,9.262276923316492e-45,7.553659404144118e-36,1.5989065768231807e-37,2.307566359855151e-73,1.1345407916888048e-58,1.7273814078006111e-31,1.0023352570038103e-55,1.3098329978681717e-132,2.8224563735940957e-33,2.4117703725946782e-60,2.2896034889482413e-97,2.4387363617476538e-105,9.055386581584132e-105,1.5574177532231222e-143,3.807115706156871e-75,5.53716217501939e-97,4.5081024395522587e-57,7.322305664249146e-65,1.4563345178927678e-42,2.432004963826761e-17,4.391426487062529e-57,2.158125155119763e-87,6.243588904118883e-69,1.119122059279288e-56,1.0367254883293248e-117,9.449212237901377e-113,2.1678974170409033e-75,9.450050503948249e-50,2.317851023130284e-78,5.967291997602314e-26,3.96402914725817e-54,5.998257851836974e-26,9.194407336558877e-101,1.6813282761539368e-12,0.9122530513237133,1.9361704297785188e-135,1.4057129862048897e-52,9.940180946232463e-63,2.0171193822877507e-173,4.5127358151540953e-116,7.360075990160546e-59,2.8477426309761786e-124,2.728629135787015e-46,1.7638504034824045e-61,1.5644486948858986e-11,8.300357125230199e-85,1.6999705750129112e-41,3.301589820809963e-115,1.6864685046730219e-72
181,6.937550936552094e-86,7.454102928286729e-140,2.4628704509011494e-95,1.087610722118417e-12,0.0,1.956206766384766e-59,8.085858253692869e-72,1.3880254008096176e-104,2.8651925517458773e-83,7.467745807788924e-221,3.3905392514493307e-56,1.5093518440120007e-153,4.5496224721020366e-107,1.1137480926078347e-117,1.3221749385777471e-161,2.9209805596444235e-95,1.1811864657251823e-103,8.836051988012962e-88,5.019352558281541e-106,1.665899569075052e-120,7.372231051630231e-79,3.2786834987556743e-22,0.4769871525559434,9.06405783341995e-16,2.2619819925524217e-53,0.47698715255600554,1.719080343137565e-81,3.1686562419892935e-62,1.0829946754548412e-18,1.6392604140813295e-15,3.413096729792352e-23,3.681414655501442e-09,9.397529618057409e-74,2.5624617599350756e-58,1.6565916401935046e-37,4.7730441698572725e-169,5.512860955210417e-38,4.373025529245073e-29,9.106135597492031e-37,0.04602569120554639,1.2262324596730067e-27,1.9273955929096667e-109,9.758874325190109e-108,1.6781697570460594e-37,1.4936765436445871e-87,1.0541980724650278e-65,4.0268316251648476e-81,7.110067176924691e-156,1.0656829249687719e-119,5.370895311455422e-105,5.1432827874200066e-42,1.3185263485414104e-58,2.164019640526124e-48,7.397699093240629e-60,3.567646905408906e-46,2.437028585712872e-44,1.7364549915343723e-67,1.3076463283036233e-91,3.270871239523671e-74,8.268903742749102e-91,1.7150407739219047e-77,2.738965287475637e-82,9.888970717192939e-39,1.3992457330492305e-159,4.6168726927422904e-96,1.7424251538067345e-54,9.599595438866354e-54,1.0669661729635035e-19,1.1112145124706538e-30,4.5414650496051735e-34,3.495311249135199e-22,9.150273718904428e-105,3.868839043180005e-62,1.793845914120714e-49,2.4166068933978226e-151,2.4297070859959874e-133,4.0554853202104396e-79,1.391921657328842e-34,4.9270764004099664e-119,4.2543685448719715e-42,3.689431066902413e-66,1.5761840317873952e-33,2.14733952848939e-137,1.5841162810875948e-69,1.413278549037882e-103,3.7665685502687275e-122,1.8637595773184283e-46,3.061280700877199e-26,3.093044300961344e-131,1.2831359474185191e-172,1.778545922938559e-63,4.319561309439122e-133,3.1442787676862957e-72,5.372918195358446e-70,8.871509094781268e-57,5.487142629347368e-120,4.468303382492525e-20,1.7136801690455375e-85,7.541626705348058e-66
182,5.0395425725039e-39,8.97699801945472e-96,6.554247439020388e-89,1.0042849127376954e-26,7.282556214661294e-252,8.822135112189174e-57,1.5282548458364906e-109,9.76490700160181e-57,3.849365053921853e-32,1.419751136995912e-171,0.9999999999989593,1.7591023490519818e-98,2.7659258445242204e-74,3.1287235518532827e-84,1.8822857751892383e-99,7.867197562448583e-160,5.948812143219792e-56,3.5059298582295466e-60,9.925547894742258e-67,1.845661633360945e-97,5.860161280896558e-29,5.307588366678464e-51,3.1274145945340115e-59,7.308486654051548e-79,1.8753205089932868e-120,2.3496476808088335e-75,1.1430548060569026e-46,3.768565461357029e-74,7.753297030790074e-56,1.81165829557866e-71,2.8896684807418566e-59,1.8258346341886378e-23,2.1709825405866008e-70,1.1098084931421045e-71,7.1530045324437115e-75,8.586697418668002e-107,3.6876830980504545e-100,1.121920076076981e-111,5.604639673320921e-111,2.314368113846399e-69,1.7506610197039624e-87,2.4284865578493776e-72,3.401464757067533e-89,2.2304258546886996e-51,1.2486093391259224e-53,4.281081196939387e-72,4.597294817038198e-71,4.870139077573044e-140,7.411616786483941e-70,5.329695970009397e-19,2.3373317507837877e-61,3.27732406980427e-55,8.480435885603613e-53,1.851214615571523e-48,3.6702440181227974e-38,7.592793249953028e-47,4.315454473578615e-56,2.291983399824012e-159,1.2953662816736989e-55,1.4760931967505846e-112,4.737377669448367e-114,1.1914574262998811e-90,4.546309429342039e-84,1.1953686782671799e-178,9.305643937717894e-66,3.9232271975655935e-71,4.106746561898301e-49,4.228250865319111e-68,1.9524359617518128e-26,5.210372019026108e-30,1.79277432338307e-62,4.4988184461680836e-126,1.1902666986465956e-97,7.995623810355978e-31,1.3031155240897435e-99,5.300993491550218e-106,2.639895274753266e-93,3.1000089817485257e-61,4.985081974029876e-123,1.0154954251928263e-58,1.6854666644945556e-74,3.8269417418834435e-31,1.7492520791966867e-171,2.4189777615784083e-45,9.099009870975545e-92,2.056167089213708e-128,2.2095381755613893e-43,1.3263381561622006e-67,7.022092638698494e-148,9.628014826474547e-88,2.0978969157758845e-46,5.615586106706224e-99,2.157206347451665e-24,9.23746751738431e-25,1.040747607493673e-12,8.589796109935888e-79,1.3597777974311384e-60,2.823799118200844e-110,1.0009069171453103e-60
184,5.573065887402244e-87,2.0822291663915512e-155,6.011073849158128e-69,4.4259377057812795e-34,0.0,1.3937074000615736e-59,9.234428125974273e-100,2.4523741790003397e-83,1.3093452928474088e-92,1.9459086158221202e-209,7.762542108697254e-39,2.8552473218287066e-150,2.652341283014534e-111,2.8875276223715235e-106,1.3189454196402927e-154,1.3548979228542963e-135,2.5051165364000007e-118,1.6151308151212438e-60,1.6904963930842992e-113,3.767716084658275e-109,7.295173295180247e-82,7.243742341254734e-40,2.756703666998163e-15,9.441823987470607e-41,4.384614175721912e-84,4.27678956424259e-27,1.1892557797252445e-75,5.8530821164796574e-39,4.412807201664733e-12,3.1943418458878815e-25,4.114924580065371e-25,8.521670795354712e-23,3.930331089159774e-82,6.969137312316304e-66,1.3830244020953248e-09,4.5190909823217036e-175,7.366890370579933e-59,7.292578537297125e-51,2.8649393241572634e-48,2.141113053172479e-25,2.7849167224151642e-39,6.07722206243547e-108,5.459623628983361e-55,4.862773694490481e-59,1.4857333704977382e-54,2.728206452528711e-79,4.150456601071545e-93,1.0417438727906242e-148,1.4691545523300183e-100,6.026994952164985e-88,4.702514270210535e-39,4.665360270147301e-71,3.8592796305281835e-49,3.488063309083488e-68,8.363803368288176e-26,3.9878507923770275e-36,6.444552926403037e-79,8.07908822212846e-83,6.437310640302096e-47,3.52453433350284e-111,2.1880573750835005e-98,0.9977688309143048,9.412757030177945e-41,2.000269289434678e-178,3.379240785859751e-93,1.6249777727677215e-72,1.0637456440875758e-27,2.0671280029397722e-22,0.00012402688210386706,0.002107111742150161,6.1321833873039295e-30,4.906685077138622e-127,2.565269886629764e-79,4.7200493370867125e-26,1.7763186673762651e-159,4.2259041243614617e-113,3.7511373594681665e-39,5.3257177124570396e-48,5.464951897494407e-145,1.0855496903314133e-47,1.0263853329199787e-81,1.3507925722401947e-10,5.574286849140589e-158,1.8075180653920593e-55,8.815040895431271e-103,1.9886006964411235e-124,2.1420590496287264e-39,7.280223261153653e-48,2.2299366473699135e-112,3.795431157742724e-158,9.981151068572148e-18,6.926583257726054e-140,5.813135743445104e-67,9.57466766987176e-73,1.0878572162508758e-58,1.3072138839810023e-115,2.8938922020378627e-08,9.064469553570027e-101,6.761210140615371e-79
185,2.385602438627854e-66,2.9621149024738858e-174,1.5863248582638216e-83,3.101185662358306e-17,0.0,1.2556679592328244e-72,6.313763027298068e-101,1.0002778551405177e-99,3.512594121638406e-81,3.2576124076651714e-219,1.4515271705725888e-38,2.2517881949970656e-126,1.9829959748156115e-104,7.093411682118593e-91,6.528255174847372e-141,1.055166369724536e-155,1.6251298308415837e-97,7.566268266706703e-55,3.1949422344674465e-46,3.820857833312267e-114,1.1451180543291628e-72,9.262218194696365e-64,1.715033302694023e-46,3.6121452081326445e-54,4.5508795524538834e-58,6.504454595594608e-49,5.3292675996660365e-65,6.701491524947955e-24,2.461572937901654e-48,2.4806091475832494e-61,3.519145897686038e-42,4.408495032348293e-24,2.9475327300392235e-71,1.0521851187573556e-83,3.298055185494877e-61,1.6326967202285872e-176,1.6228602358385123e-78,5.957300899940188e-84,1.1181152248120915e-85,1.4415815653943311e-53,2.479791594557375e-51,9.929339928565034e-101,2.8402102107444625e-106,0.9999924294898594,8.415577633799676e-59,6.346120492425804e-51,2.9541000597269104e-88,2.7732058658055656e-143,6.2341950300135574e-99,7.002759626955397e-48,9.769984958417686e-42,9.667100497117329e-79,3.306439838901603e-39,1.1680541763733525e-52,9.044632394210998e-49,4.17980584116417e-41,4.1039282716365654e-83,5.441170123356619e-100,4.3612967760921e-15,2.6916567629516834e-81,3.4329068669245383e-51,2.3791733303552412e-98,7.670246564615071e-47,5.840992393442324e-138,4.827642469728668e-104,1.619425565305759e-48,1.695853796107884e-60,9.368730348008375e-35,8.921345571187526e-33,2.673822031335328e-21,1.2914461731903147e-39,6.524181899103701e-70,6.694692255244956e-94,1.9412748348336713e-32,3.381156464270107e-168,3.720949514356333e-127,8.101060274389772e-68,1.890230577961692e-30,5.784176672382029e-142,4.722137578965158e-21,2.3246525271042634e-65,3.7293108072231575e-33,1.0322666415410522e-123,2.997049588576532e-63,4.779626831232913e-126,4.472297355866512e-106,2.4557469047014955e-33,7.12258853290744e-40,2.254520837994018e-150,1.384821137287193e-95,4.202212830896498e-65,1.5215981886481247e-94,1.0939998667805705e-59,6.496172752940295e-63,5.154328211368168e-58,4.882654901624482e-79,7.5705101361140175e-06,7.53267846391378e-50,1.9571157272396066e-71
187,4.017740014420246e-43,9.190145982052253e-54,6.311440197914634e-94,0.006760476990664192,2.6249987818993395e-158,2.367828281620891e-63,1.7034867672928572e-103,8.309833814161815e-59,3.949288111387099e-49,5.760310213318451e-176,1.814123423842751e-58,1.665285683927469e-111,0.1846059529224911,2.376038139496024e-128,1.0377343898546124e-147,4.4017616339254275e-161,2.5001607057982696e-86,6.096167445913567e-79,8.8924951245738e-132,1.5738107544821877e-50,1.336646328759121e-84,6.063505835842462e-84,1.7360463841092117e-68,2.675145391031223e-88,2.3152622474817162e-107,4.0986067884659896e-95,0.1846059432713993,1.7264254277214452e-105,1.5760767429369136e-57,4.39338560330217e-66,1.6814906420924737e-67,4.772803553775578e-41,4.77905659846215e-24,5.135738615446671e-83,2.6181679902953502e-79,6.253193563851308e-162,1.990387413432939e-97,1.1282404880013302e-93,8.442609396058677e-102,1.629451990019462e-79,7.507184915068754e-84,3.82482404855456e-05,9.395228564344677e-127,6.482581299464094e-51,1.8954162640501763e-111,1.6802247268908846e-58,8.010801995182236e-74,4.9789477017973166e-114,3.4091753947572584e-46,1.6029456591963203e-81,2.3755562180291494e-54,7.568027641482716e-76,1.4721071213487934e-46,7.340376915156016e-34,0.07003343741005763,1.1656420385124056e-13,5.777429231680901e-59,8.300628315126153e-144,2.742788425351212e-25,1.9882147840074248e-105,4.2186153161444526e-95,1.1894976035692857e-130,1.7309694074007835e-66,3.5033178414846804e-165,4.275254091738646e-104,0.18460595292249354,9.618341504231729e-94,6.1679643051714445e-61,7.923406223551525e-22,1.2287436992790432e-33,6.331029708845804e-49,2.3343643847808084e-120,3.71998640561693e-109,2.562473063648249e-29,8.622383733636168e-193,4.38129558912348e-29,0.18460328901211126,8.207881833332907e-75,1.0059854184995184e-156,7.265698480265394e-47,8.75417707678502e-95,7.034147687601565e-54,3.0242391209161415e-142,5.818239197962949e-75,1.0863606944349166e-140,0.18460595292249354,1.1114809750008027e-34,0.00014074630768733709,1.168807779672772e-228,7.688908020546124e-152,2.270211991856765e-76,1.4610447924428214e-122,1.463229608555425e-71,2.286091696393189e-64,2.8642237304303174e-40,2.5560239146304898e-102,2.0879283358372105e-57,4.926969196850595e-137,6.387306827898443e-26
191,4.25479389407018e-53,8.634074055157015e-192,3.6744874896201575e-103,0.006567551485937095,0.0,3.3393307923143093e-74,1.908122010209536e-98,3.8222590411399064e-103,2.1337343660716575e-99,6.311693787876539e-189,4.5109769935456124e-63,1.9505041779126174e-145,4.788053478941909e-99,1.3421868417829395e-122,1.3111296927497777e-180,1.4309407361332915e-151,2.0229948511611748e-119,8.375274684408588e-79,5.225378963359579e-82,1.7546185268813244e-127,2.9588814979176216e-75,7.76929833769005e-33,0.2475798537100762,2.364084996539043e-14,0.24757985374867442,0.0031160170268666305,3.108530926287799e-86,3.2088289741240886e-72,1.6342034060333264e-22,1.3910184517159295e-09,2.0941667977115136e-22,8.569157254780648e-37,9.180992782691746e-89,1.6052263006581793e-53,5.002082176592645e-55,1.385655442849512e-182,3.05756674105608e-46,7.734021852393274e-32,5.09771396064976e-26,8.348631789063998e-09,1.3197803100077155e-23,2.3586482649745356e-109,2.708367052953806e-147,0.24757695999807733,5.557319153158619e-93,4.466941587618624e-83,2.7807994291005094e-85,1.0826463685613132e-152,1.0961433920224933e-106,1.5150079272407982e-67,4.140928902437205e-53,1.6433631623319277e-56,4.027318527505593e-49,9.935350180828898e-53,7.594586510259518e-39,1.3599375461352102e-34,4.6739110974904356e-57,2.8169144302241905e-80,9.3331589940544e-69,4.812404042424469e-75,7.173386391067063e-84,9.631496589891005e-100,7.382472222373101e-42,1.3948355819242463e-160,1.12470821344808e-106,9.78857324152428e-49,5.227836771824601e-72,9.265489890216569e-18,1.7440422532359347e-25,8.39882964276932e-26,0.24757975429069443,2.1888665093897703e-77,2.0838288886919786e-64,4.261314886891419e-36,4.771218457613255e-173,3.608390359296442e-123,5.727659806253809e-51,5.790176262185373e-40,5.584603049967721e-130,3.624703308771496e-55,1.7100640698845084e-65,1.4605542333912316e-48,2.423180806729141e-131,5.467308571890594e-72,1.0900432597487216e-139,1.2628255409509597e-119,3.5236723994244735e-34,1.0066048591708838e-34,9.775101860496439e-96,6.309006979973162e-155,4.690235516650475e-58,2.3326305386933387e-131,1.6863701992199057e-75,7.756215375899272e-67,8.651813699971886e-76,5.124864203354032e-128,1.5927589075434808e-25,2.2342891457192997e-77,4.688447877141575e-80
192,3.1599497408897632e-18,0.22209866244833779,3.3651059492926644e-93,1.5411720404120234e-15,7.953921873500037e-82,2.4194879356275174e-73,1.4408142885926734e-126,1.583966221983441e-52,5.6828096657797826e-05,1.4514500883798914e-77,3.9142715497452935e-13,1.9416110603223988e-08,1.0978356977500225e-72,4.516152442454125e-77,2.733967541118607e-66,4.7342327244446734e-150,0.22209866244833779,2.3958990231339256e-92,6.689159826767853e-91,2.0355278430530396e-63,3.444656148615438e-14,1.7616726971301652e-65,8.408928434790896e-86,6.931836344057536e-111,7.559440433098171e-165,2.2882185558447526e-85,0.22209865462182815,2.990121665550864e-110,7.809046126393728e-83,8.7140691034489e-84,4.737820257099596e-86,3.3297787501496695e-45,5.32503615386483e-32,1.6103029631793657e-74,6.66347574354325e-113,3.768573929105834e-139,2.947096993165476e-145,1.7384520391809913e-117,4.002626344646886e-127,2.579901972485935e-85,2.154274730402041e-105,0.11158834834160049,2.007662007807438e-132,1.748874364523281e-75,3.307179959642918e-91,1.4806330008121095e-77,1.0728991689763194e-76,1.1666106004768594e-98,4.7382015587483476e-32,6.763916416274798e-25,2.6889322839374438e-73,2.2222225634424838e-58,6.229757548645687e-69,4.019208332607502e-63,2.2632189197413635e-42,7.345277486537606e-55,4.018709725512532e-45,4.4179051266903784e-178,8.901373002599875e-49,8.538256277356926e-129,5.705004630583544e-120,1.5868003601635244e-142,8.990384319503327e-110,1.8927111313248513e-206,3.508982789220521e-70,1.1934910187384556e-59,6.3458659410592125e-81,3.1062603179052795e-102,2.7235716544008813e-64,2.3949679763871755e-46,2.143541010684194e-86,1.196363837062752e-143,5.63660458053198e-132,1.3667055653439237e-44,1.6336211818104893e-112,1.051200975198522e-76,3.116601770134369e-71,2.854900154139746e-91,8.942438388182018e-138,5.864697205679498e-63,1.924069812990943e-92,7.492195190106736e-62,4.82967610104143e-201,1.3887324610492907e-70,1.4406440593336526e-133,9.2355472829877e-12,4.189355004921416e-57,3.322121768222323e-59,2.8115856566013135e-203,4.959031019680344e-87,1.5251959041419665e-81,3.455760857785614e-67,1.0942494927351758e-54,2.5674681424328517e-31,0.22205882288186343,1.7356003701626137e-09,5.494303268947981e-80,1.5029782550033036e-112,7.314336747491483e-16
193,2.8856112894759075e-92,1.7519866300023163e-136,0.9999999999987137,9.736024050479253e-27,0.0,7.951185521163106e-33,1.683317105528569e-77,5.5039196268188475e-73,5.006759140478179e-74,2.5239257061571107e-211,1.0017892454320963e-52,2.4111250546374165e-139,1.2163599392100023e-126,6.4477918340073885e-102,1.1722334417871988e-144,4.390387393611117e-139,1.681120616646621e-121,1.9492176635503006e-59,4.479797994886603e-118,7.086876644784366e-116,3.9271281039660463e-100,1.1853190802860514e-30,2.1454169829630132e-41,1.1627700337462e-54,3.06891752839443e-84,2.2860457615545082e-52,3.431128218751392e-70,2.889615721969962e-57,7.140682669920635e-33,4.708076084084721e-35,4.996284126008895e-18,4.939929372629889e-14,1.6321568947620224e-56,2.5305900239565454e-57,5.8540744619576603e-39,5.281037616395161e-128,5.224661108294359e-106,5.68910922297482e-59,9.197154258169904e-42,3.270736162613213e-13,9.098244046567576e-13,8.12227271811818e-93,2.1223284311009503e-79,1.5939342629896014e-44,1.1593806127065665e-69,7.924746455049078e-44,2.666107009502702e-97,1.2354845621773863e-145,4.06646023225304e-97,4.9042352162315397e-82,2.4250104655600834e-42,2.131488753146799e-84,1.434437306925965e-45,1.5057583009618583e-83,2.4937208894126732e-42,1.6458534060076013e-50,2.0186113799034134e-93,2.589850838151643e-35,8.622909393357205e-32,7.826957350920595e-86,1.217276818322632e-75,1.7211888757963685e-74,6.935735431256944e-75,9.736377167893721e-151,1.4754939149922208e-88,7.303189254838136e-88,5.890757055458153e-38,8.892218255539114e-35,5.241316537279513e-19,8.903759805015147e-22,4.415586502563501e-52,4.8669853747091375e-109,1.8011456067909513e-86,1.827332417582764e-29,2.276491086801925e-201,1.543994315077866e-105,6.209644050808548e-41,5.878046997085118e-47,1.0503137641628331e-136,5.456160784844405e-41,1.2569831288232361e-83,9.536241155246595e-19,2.1571935317721077e-93,9.539917119693954e-75,6.53748054160112e-85,3.290142355289212e-109,9.880329428519613e-38,6.276579799792789e-26,1.5363457965445838e-175,2.0798431553494347e-152,3.9399754025930104e-45,2.467413180739004e-146,7.245362497595818e-52,1.3406661893103283e-94,1.1885429015376363e-36,7.767987336841017e-99,2.013672379057842e-24,4.317684508323026e-116,1.0478096598490853e-71
